country,year,pathogen,antibiotic,resistance_pct
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,100
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,sulfonamide,0
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,tetracycline,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
Global,2024.0,Escherichia coli,triclosan,100
